array_idx,students_array,n_students,n_questions,framing,output_format,run,oq,iq,adj,sentence,raw_response,is_valid,timestamp
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:31.800304
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,10,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:41:32.011485
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:32.261329
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,2,some,all,wrong,some of the students got all of the answers wrong,"Some, all, wrong",True,2026-03-27T01:41:32.501704
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:32.720356
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,4,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:32.961149
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,5,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:33.171582
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:33.386159
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, Most, Wrong",True,2026-03-27T01:41:33.613003
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:33.822660
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:34.028524
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,10,most,none,wrong,most of the students got none of the answers wrong,"Most, None, Wrong",True,2026-03-27T01:41:34.245071
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:34.492428
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,2,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:34.718824
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,3,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:41:34.945252
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:35.166672
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:35.369983
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:35.576982
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,7,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:35.808964
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:36.023832
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,9,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:41:36.246469
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,10,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:36.467134
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:36.713537
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong.",True,2026-03-27T01:41:36.938774
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong

This sentence describes the results in a way that",True,2026-03-27T01:41:37.253122
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:37.477365
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:37.700952
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:37.979116
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:38.194563
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,8,some,none,right,some of the students got none of the answers right,"Some, none, right",True,2026-03-27T01:41:38.412269
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:38.634873
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,10,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:38.852651
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:39.112421
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,2,most,none,wrong,most of the students got none of the answers wrong,"Most, none, wrong",True,2026-03-27T01:41:39.341393
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,3,most,some,wrong,most of the students got some of the answers wrong,"Most, Some, Wrong",True,2026-03-27T01:41:39.564540
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,4,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:39.770069
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"some, most, wrong",True,2026-03-27T01:41:39.995081
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"Most, Some, Wrong",True,2026-03-27T01:41:40.213127
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,7,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:40.457345
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:40.667164
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,9,some,none,wrong,some of the students got none of the answers wrong,"Some, None, Wrong",True,2026-03-27T01:41:40.888738
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,10,some,none,wrong,some of the students got none of the answers wrong,"some, none, wrong",True,2026-03-27T01:41:41.096267
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:41.353126
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:41.569131
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:41.785371
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"some, most, wrong",True,2026-03-27T01:41:41.995282
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:42.210034
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"some, most, wrong",True,2026-03-27T01:41:42.425521
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:42.644399
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:42.898902
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,9,some,none,wrong,some of the students got none of the answers wrong,"Some, None, Wrong",True,2026-03-27T01:41:43.118487
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,10,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:41:43.343083
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,1,some,none,right,some of the students got none of the answers right,"Some, none, right",True,2026-03-27T01:41:43.586591
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,2,most,none,wrong,most of the students got none of the answers wrong,"Most, None, Wrong",True,2026-03-27T01:41:43.800669
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,3,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:41:44.030953
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,4,INVALID,INVALID,INVALID,INVALID,"Some, most, incorrect",False,2026-03-27T01:41:44.240812
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,5,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:44.449491
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:44.662771
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,7,most,none,right,most of the students got none of the answers right,"Most, none, right",True,2026-03-27T01:41:44.879875
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:45.082054
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:45.309351
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,10,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:41:45.505566
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,1,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:41:45.751221
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:45.953638
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:46.171928
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:46.378760
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:46.568315
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:46.781582
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:46.982950
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,8,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:47.195619
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,9,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:47.396790
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,10,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:47.599972
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:47.866574
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:48.101996
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,3,most,none,right,most of the students got none of the answers right,"Most, none, right",True,2026-03-27T01:41:48.314681
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,4,some,none,right,some of the students got none of the answers right,"Some, none, right",True,2026-03-27T01:41:48.522920
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:48.724156
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:48.936023
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,7,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:49.157037
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,8,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:49.378359
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:49.585415
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,10,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:49.793285
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:50.044145
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,2,most,none,right,most of the students got none of the answers right,"Most, none, right",True,2026-03-27T01:41:50.286455
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:50.503312
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:50.727941
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:50.942719
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,6,some,none,right,some of the students got none of the answers right,"Some, none, right",True,2026-03-27T01:41:51.148812
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,7,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:41:51.371900
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:51.578584
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"some, most, wrong",True,2026-03-27T01:41:51.781095
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,10,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:52.002013
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,1,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:41:52.252913
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:52.468272
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,3,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong

This sentence captures that most students did not score",True,2026-03-27T01:41:52.764845
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:53.020791
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:53.233378
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,6,some,none,right,some of the students got none of the answers right,"Some, none, right",True,2026-03-27T01:41:53.434176
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,7,some,none,right,some of the students got none of the answers right,"Some, none, right",True,2026-03-27T01:41:53.669973
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:53.885464
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:54.103754
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,10,some,all,wrong,some of the students got all of the answers wrong,"Some, all, wrong",True,2026-03-27T01:41:54.304953
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,1,most,none,right,most of the students got none of the answers right,"Most, none, right",True,2026-03-27T01:41:54.550667
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong.",True,2026-03-27T01:41:54.792577
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,3,most,none,right,most of the students got none of the answers right,"Most, none, right",True,2026-03-27T01:41:55.010181
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:55.231081
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, Most, Wrong",True,2026-03-27T01:41:55.459745
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,6,some,none,right,some of the students got none of the answers right,"Some, none, right.",True,2026-03-27T01:41:55.680128
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:55.925139
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,8,most,none,right,most of the students got none of the answers right,"Most, none, right",True,2026-03-27T01:41:56.147135
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:56.359693
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,10,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:41:56.582802
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,1,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:41:56.829313
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,2,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:41:57.054926
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:57.275850
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:57.486921
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:57.690816
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:57.945176
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:58.166361
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:58.379865
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, Most, Wrong",True,2026-03-27T01:41:58.587673
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:58.804666
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,1,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:41:59.063045
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,2,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:41:59.286021
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,3,most,none,right,most of the students got none of the answers right,"Most, none, right",True,2026-03-27T01:41:59.499929
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,4,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:41:59.709116
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,5,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:41:59.911905
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:42:00.124889
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,7,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:42:00.363102
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,8,some,none,right,some of the students got none of the answers right,"Some, none, right",True,2026-03-27T01:42:00.596641
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"some, most, wrong",True,2026-03-27T01:42:00.820169
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,10,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:42:01.038323
