array_idx,students_array,n_students,n_questions,framing,output_format,run,oq,iq,adj,sentence,raw_response,is_valid,timestamp
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,4,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:11.391717
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,5,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:11.599559
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:11.791650
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,7,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:11.992785
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,8,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:12.173561
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,9,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:12.356621
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,10,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:12.564639
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,1,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:12.827366
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,2,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:13.028030
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,3,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:13.216373
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,4,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:38:13.395835
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,5,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:13.572331
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,6,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:13.751140
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,7,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:13.933585
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,8,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:14.129775
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,9,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:14.326931
8,"[12, 12, 3, 0, 0]",5,12,low,three_blanks,10,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:14.517680
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,1,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:38:14.748146
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,2,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:38:14.953203
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,3,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:15.140043
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,4,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:15.320961
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,5,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:15.519152
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,6,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:15.707698
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,7,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:15.915557
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,8,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:16.110669
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,9,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:16.312540
9,"[12, 12, 0, 0, 0]",5,12,low,three_blanks,10,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:38:16.529057
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,1,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:38:16.759622
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,2,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:16.955598
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,3,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:38:17.154555
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,4,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:17.347621
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,5,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:38:17.554784
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,6,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:38:17.787545
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,7,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:18.001141
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,8,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:18.190209
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,9,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:38:18.384197
10,"[9, 9, 9, 9, 9]",5,12,low,three_blanks,10,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:18.571988
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,1,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:18.794442
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,2,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:18.997025
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,3,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:19.194038
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,4,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:38:19.394759
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,5,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:19.586217
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,6,none,some,right,none of the students got some of the answers right,"none, some, right",True,2026-03-27T01:38:19.778947
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,7,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:19.983181
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,8,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:20.175958
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,9,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:20.370644
11,"[9, 9, 9, 3, 3]",5,12,low,three_blanks,10,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:20.573474
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,1,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:38:20.812065
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,2,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:21.018652
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,3,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:38:21.207000
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,4,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:21.401139
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,5,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:38:21.596580
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,6,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:21.789646
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,7,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:22.012872
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,8,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:22.201919
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,9,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:38:22.391823
12,"[9, 9, 9, 0, 0]",5,12,low,three_blanks,10,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:22.617767
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,1,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:22.855625
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"some, most, wrong",True,2026-03-27T01:38:23.076452
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,3,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:23.265817
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,4,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:23.452264
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,5,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:23.641069
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,6,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:23.829438
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,7,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:24.039466
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,8,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:24.227677
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"some, most, wrong",True,2026-03-27T01:38:24.429221
13,"[9, 9, 3, 3, 3]",5,12,low,three_blanks,10,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:24.615813
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,1,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:24.845901
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,2,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:25.039969
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,3,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:25.225722
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,4,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:25.423372
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,5,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:25.621651
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,6,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:25.819427
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,7,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:26.013860
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,8,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:26.208197
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,9,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:38:26.399765
14,"[9, 9, 3, 0, 0]",5,12,low,three_blanks,10,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:26.608304
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,1,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:26.830452
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,2,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:27.048089
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,3,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:27.244089
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,4,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:27.437259
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,5,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:27.665183
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,6,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:27.856227
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,7,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:28.051598
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,8,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:28.245322
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,9,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:28.433569
15,"[9, 9, 0, 0, 0]",5,12,low,three_blanks,10,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:28.622304
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,1,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:38:28.852785
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,2,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:38:29.043706
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,3,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:29.229701
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,4,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:29.411702
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,5,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:29.601183
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,6,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:29.791295
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,7,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:38:29.996608
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,8,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:30.193436
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,9,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:38:30.402980
16,"[3, 3, 3, 3, 3]",5,12,low,three_blanks,10,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:38:30.597300
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,1,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:30.822567
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,2,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:31.035001
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,3,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:31.227775
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,4,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:31.424174
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,5,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:31.628023
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,6,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:31.814238
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,7,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:32.013359
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,8,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:32.201795
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,9,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:32.395393
17,"[3, 3, 3, 0, 0]",5,12,low,three_blanks,10,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:32.640044
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,1,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:32.875430
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,2,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:33.079452
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,3,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:33.262072
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,4,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:33.459695
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,5,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:33.655864
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,6,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:33.852752
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,7,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:34.076262
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,8,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:34.267031
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,9,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:34.469308
18,"[3, 3, 0, 0, 0]",5,12,low,three_blanks,10,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:34.669770
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,1,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:34.897805
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,2,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:38:35.102618
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,3,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:38:35.296516
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,4,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:38:35.483160
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,5,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:35.677808
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,6,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:35.863928
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,7,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:36.053743
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,8,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:36.247202
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,9,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:38:36.432711
19,"[0, 0, 0, 0, 0]",5,12,low,three_blanks,10,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:38:36.627264
